"Creative Commons Licence by attribution (https://creativecommons.org/licenses/by/4.0/). Climate Change Initiative - European Space Agency, These data were produced by the University of Reading as part of the ESA CCI project. (http://surftemp.net)"
"Time series of 1 sea surface_temperature averaged across ocean surface within latitudes -14.05 and -14.00 and longitudes 121.85 and 121.90, in kelvin and degree Celsius. Post-hoc corrections have been applied from Merchant and Embury (2020) https://doi.org/10.3390/rs12162554"
year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
1992,1,26,303.13998,29.989984130859398,0.25000,0.00000
1992,1,27,303.35001,30.200006103515648,0.26000,0.00000
1992,1,28,304.19000,31.040002441406273,0.26000,0.00000
1992,1,29,304.20999,31.059991455078148,0.26000,0.00000
1992,1,30,304.10001,30.950006103515648,0.25000,0.00000
1992,1,31,303.66000,30.510003662109398,0.26000,0.00000
1992,2,1,303.66998,30.519982910156273,0.26000,0.00000
1992,2,2,303.72998,30.579980468750023,0.26000,0.00000
1992,2,3,303.62000,30.469995117187523,0.25000,0.00000
1992,2,4,303.41000,30.260003662109398,0.25000,0.00000
1992,2,5,302.85001,29.700006103515648,0.26000,0.00000
1992,2,6,302.87000,29.719995117187523,0.27000,0.00000
1992,2,7,302.88000,29.730004882812523,0.25000,0.00000
1992,2,8,302.78998,29.639978027343773,0.28000,0.00000
1992,2,9,302.82999,29.679986572265648,0.25000,0.00000
1992,2,10,302.69000,29.540002441406273,0.31000,0.00000
1992,2,11,302.69998,29.549981689453148,0.29000,0.00000
1992,2,12,302.66000,29.510003662109398,0.28000,0.00000
1992,2,13,302.47000,29.320001220703148,0.47000,0.00000
1992,2,14,302.95999,29.809991455078148,0.40000,0.00000
1992,2,15,303.01999,29.869989013671898,0.27000,0.00000
1992,2,16,302.31000,29.15999755859383,0.27000,0.00000
1992,2,17,302.32999,29.179986572265648,0.25000,0.00000
1992,2,18,302.35999,29.209985351562523,0.26000,0.00000
1992,2,19,302.38998,29.239984130859398,0.26000,0.00000
1992,2,20,302.57001,29.420007324218773,0.29000,0.00000
1992,2,21,302.78998,29.639978027343773,0.29000,0.00000
1992,2,22,302.76999,29.619989013671898,0.31000,0.00000
1992,2,23,302.70999,29.559991455078148,0.32000,0.00000
1992,2,24,302.44998,29.299981689453148,0.25000,0.00000
1992,2,25,302.57001,29.420007324218773,0.27000,0.00000
1992,2,26,302.56000,29.409997558593773,0.25000,0.00000
1992,2,27,302.60001,29.450006103515648,0.26000,0.00000
1992,2,28,302.57001,29.420007324218773,0.27000,0.00000
1992,2,29,302.53998,29.389978027343773,0.26000,0.00000
1992,3,1,302.50000,29.35000000000008,0.20000,0.00000
1992,3,2,302.50998,29.359979248046898,0.20000,0.00000
1992,3,3,302.34000,29.189996337890648,0.26000,0.00000
1992,3,4,302.26999,29.119989013671898,0.20000,0.00000
1992,3,5,302.03000,28.879998779296898,0.19000,0.00000
1992,3,6,302.10999,28.959985351562523,0.20000,0.00000
1992,3,7,302.22000,29.070001220703148,0.19000,0.00000
1992,3,8,302.35999,29.209985351562523,0.19000,0.00000
1992,3,9,303.03998,29.889978027343773,0.20000,0.00000
1992,3,10,303.25998,30.109979248046898,0.19000,0.00000
1992,3,11,303.07999,29.929986572265648,0.20000,0.00000
1992,3,12,302.98999,29.839990234375023,0.20000,0.00000
1992,3,13,303.00998,29.859979248046898,0.19000,0.00000
1992,3,14,303.07001,29.920007324218773,0.19000,0.00000
1992,3,15,302.97998,29.829980468750023,0.19000,0.00000
1992,3,16,302.95999,29.809991455078148,0.19000,0.00000
1992,3,17,303.04999,29.899987792968773,0.19000,0.00000
1992,3,18,303.35999,30.209985351562523,0.23000,0.00000
1992,3,19,303.70999,30.559991455078148,0.19000,0.00000
1992,3,20,303.44998,30.299981689453148,0.20000,0.00000
1992,3,21,303.48999,30.339990234375023,0.19000,0.00000
1992,3,22,304.00998,30.859979248046898,0.19000,0.00000
1992,3,23,304.03998,30.889978027343773,0.20000,0.00000
1992,3,24,303.87000,30.719995117187523,0.19000,0.00000
1992,3,25,303.75000,30.600000000000023,0.19000,0.00000
1992,3,26,303.87000,30.719995117187523,0.19000,0.00000
1992,3,27,303.91998,30.769982910156273,0.19000,0.00000
1992,3,28,303.79999,30.649987792968773,0.19000,0.00000
1992,3,29,303.88000,30.730004882812523,0.20000,0.00000
1992,3,30,303.91998,30.769982910156273,0.19000,0.00000
1992,3,31,303.79999,30.649987792968773,0.20000,0.00000
1992,4,1,303.72000,30.570001220703148,0.19000,0.00000
1992,4,2,303.70999,30.559991455078148,0.19000,0.00000
1992,4,3,303.84000,30.689996337890648,0.19000,0.00000
1992,4,4,304.03998,30.889978027343773,0.19000,0.00000
1992,4,5,303.97000,30.820001220703148,0.19000,0.00000
1992,4,6,303.88000,30.730004882812523,0.19000,0.00000
1992,4,7,303.85999,30.709985351562523,0.19000,0.00000
1992,4,8,303.82999,30.679986572265648,0.19000,0.00000
1992,4,9,303.85001,30.700006103515648,0.19000,0.00000
1992,4,10,303.87000,30.719995117187523,0.19000,0.00000
1992,4,11,303.88998,30.739984130859398,0.32000,0.00000
1992,4,12,303.75000,30.600000000000023,0.35000,0.00000
1992,4,13,303.78000,30.629998779296898,0.19000,0.00000
1992,4,14,303.69998,30.549981689453148,0.19000,0.00000
1992,4,15,303.62000,30.469995117187523,0.19000,0.00000
1992,4,16,303.54999,30.399987792968773,0.19000,0.00000
1992,4,17,303.38000,30.230004882812523,0.19000,0.00000
1992,4,18,303.28998,30.139978027343773,0.19000,0.00000
1992,4,19,303.37000,30.219995117187523,0.19000,0.00000
1992,4,20,303.53998,30.389978027343773,0.19000,0.00000
1992,4,21,303.60999,30.459985351562523,0.19000,0.00000
1992,4,22,303.64999,30.499993896484398,0.19000,0.00000
1992,4,23,303.69000,30.540002441406273,0.19000,0.00000
1992,4,24,303.63000,30.480004882812523,0.19000,0.00000
1992,4,25,303.60999,30.459985351562523,0.19000,0.00000
1992,4,26,303.62000,30.469995117187523,0.19000,0.00000
1992,4,27,303.56000,30.409997558593773,0.20000,0.00000
1992,4,28,303.32001,30.170007324218773,0.19000,0.00000
1992,4,29,303.28998,30.139978027343773,0.19000,0.00000
1992,4,30,303.29999,30.149987792968773,0.19000,0.00000
1992,5,1,303.25000,30.100000000000023,0.19000,0.00000
1992,5,2,303.07999,29.929986572265648,0.19000,0.00000
1992,5,3,302.94998,29.799981689453148,0.19000,0.00000
1992,5,4,302.89999,29.749993896484398,0.19000,0.00000
1992,5,5,302.88000,29.730004882812523,0.20000,0.00000
1992,5,6,303.22998,30.079980468750023,0.19000,0.00000
1992,5,7,303.19998,30.049981689453148,0.19000,0.00000
1992,5,8,303.10001,29.950006103515705,0.19000,0.00000
1992,5,9,303.09000,29.939996337890648,0.19000,0.00000
1992,5,10,303.22000,30.070001220703148,0.19000,0.00000
1992,5,11,303.16998,30.019982910156273,0.19000,0.00000
1992,5,12,303.07999,29.929986572265648,0.19000,0.00000
1992,5,13,303.07001,29.920007324218773,0.20000,0.00000
1992,5,14,303.03998,29.889978027343773,0.19000,0.00000
1992,5,15,302.97000,29.820001220703148,0.20000,0.00000
1992,5,16,302.97000,29.820001220703148,0.19000,0.00000
1992,5,17,302.78000,29.629998779296898,0.19000,0.00000
1992,5,18,302.75998,29.609979248046898,0.19000,0.00000
1992,5,19,302.79999,29.649987792968773,0.19000,0.00000
1992,5,20,302.82001,29.670007324218773,0.19000,0.00000
1992,5,21,302.81000,29.659997558593773,0.19000,0.00000
1992,5,22,302.79999,29.649987792968773,0.19000,0.00000
1992,5,23,302.72998,29.579980468750023,0.19000,0.00000
1992,5,24,302.64999,29.499993896484398,0.19000,0.00000
1992,5,25,302.41998,29.269982910156273,0.19000,0.00000
1992,5,26,302.31000,29.15999755859383,0.19000,0.00000
1992,5,27,302.35999,29.209985351562523,0.19000,0.00000
1992,5,28,302.51999,29.369989013671898,0.19000,0.00000
1992,5,29,302.51999,29.369989013671898,0.19000,0.00000
1992,5,30,302.44998,29.299981689453148,0.19000,0.00000
1992,5,31,302.38000,29.230004882812523,0.19000,0.00000
1992,6,1,302.29999,29.149987792968773,0.14000,0.00000
1992,6,2,302.19000,29.040002441406273,0.14000,0.00000
1992,6,3,302.04999,28.899987792968773,0.14000,0.00000
1992,6,4,302.03998,28.889978027343773,0.14000,0.00000
1992,6,5,301.98999,28.839990234375023,0.14000,0.00000
1992,6,6,301.92999,28.779992675781273,0.14000,0.00000
1992,6,7,301.78998,28.639978027343773,0.14000,0.00000
1992,6,8,301.82999,28.679986572265648,0.14000,0.00000
1992,6,9,301.88998,28.739984130859398,0.14000,0.00000
1992,6,10,301.91998,28.769982910156273,0.14000,0.00000
1992,6,11,301.75000,28.600000000000023,0.14000,0.00000
1992,6,12,301.66000,28.510003662109398,0.14000,0.00000
1992,6,13,301.57001,28.420007324218773,0.14000,0.00000
1992,6,14,301.53000,28.379998779296898,0.15000,0.00000
1992,6,15,301.54999,28.399987792968773,0.14000,0.00000
1992,6,16,301.57999,28.429986572265648,0.14000,0.00000
1992,6,17,301.63998,28.489984130859398,0.14000,0.00000
1992,6,18,301.67999,28.529992675781273,0.15000,0.00000
1992,6,19,301.75000,28.600000000000023,0.15000,0.00000
1992,6,20,301.82001,28.670007324218773,0.14000,0.00000
1992,6,21,301.69998,28.549981689453148,0.14000,0.00000
1992,6,22,301.39999,28.249993896484398,0.14000,0.00000
1992,6,23,301.35001,28.200006103515648,0.15000,0.00000
1992,6,24,301.32999,28.17998657226559,0.14000,0.00000
1992,6,25,301.26999,28.119989013671898,0.15000,0.00000
1992,6,26,301.00998,27.859979248046898,0.14000,0.00000
1992,6,27,300.85001,27.700006103515648,0.15000,0.00000
1992,6,28,300.87000,27.719995117187523,0.14000,0.00000
1992,6,29,300.92999,27.779992675781273,0.15000,0.00000
1992,6,30,300.88998,27.739984130859398,0.15000,0.00000
1992,7,1,300.79999,27.649987792968773,0.14000,0.00000
1992,7,2,300.78000,27.629998779296898,0.15000,0.00000
1992,7,3,300.73999,27.589990234375023,0.15000,0.00000
1992,7,4,300.69998,27.549981689453148,0.14000,0.00000
1992,7,5,300.67999,27.529992675781273,0.15000,0.00000
1992,7,6,300.70999,27.559991455078148,0.14000,0.00000
1992,7,7,300.66000,27.510003662109398,0.14000,0.00000
1992,7,8,300.41998,27.269982910156273,0.14000,0.00000
1992,7,9,300.34000,27.189996337890648,0.15000,0.00000
1992,7,10,300.35001,27.200006103515648,0.14000,0.00000
1992,7,11,300.34000,27.189996337890648,0.14000,0.00000
1992,7,12,300.25998,27.109979248046898,0.14000,0.00000
1992,7,13,300.22000,27.070001220703148,0.14000,0.00000
1992,7,14,300.01999,26.869989013671898,0.14000,0.00000
1992,7,15,300.00000,26.850000000000023,0.15000,0.00000
1992,7,16,299.97000,26.820001220703148,0.15000,0.00000
1992,7,17,299.84000,26.689996337890648,0.14000,0.00000
1992,7,18,299.75998,26.609979248046898,0.15000,0.00000
1992,7,19,299.78998,26.639978027343773,0.14000,0.00000
1992,7,20,299.67999,26.529992675781273,0.14000,0.00000
1992,7,21,299.47000,26.320001220703148,0.14000,0.00000
1992,7,22,299.38000,26.230004882812523,0.14000,0.00000
1992,7,23,299.51999,26.369989013671898,0.14000,0.00000
1992,7,24,299.56000,26.409997558593773,0.14000,0.00000
1992,7,25,299.53998,26.389978027343773,0.14000,0.00000
1992,7,26,299.53998,26.389978027343773,0.14000,0.00000
1992,7,27,299.69998,26.549981689453148,0.14000,0.00000
1992,7,28,299.73999,26.589990234375023,0.14000,0.00000
1992,7,29,299.75998,26.609979248046898,0.14000,0.00000
1992,7,30,299.89999,26.749993896484398,0.14000,0.00000
1992,7,31,299.97000,26.820001220703148,0.14000,0.00000
1992,8,1,299.97000,26.820001220703148,0.14000,0.00000
1992,8,2,299.72998,26.579980468750023,0.14000,0.00000
1992,8,3,299.67999,26.529992675781273,0.14000,0.00000
1992,8,4,299.64999,26.499993896484398,0.14000,0.00000
1992,8,5,299.70999,26.559991455078148,0.14000,0.00000
1992,8,6,299.85001,26.700006103515648,0.14000,0.00000
1992,8,7,299.92999,26.779992675781273,0.15000,0.00000
1992,8,8,299.91998,26.769982910156273,0.14000,0.00000
1992,8,9,299.85001,26.700006103515648,0.15000,0.00000
1992,8,10,299.88000,26.730004882812523,0.14000,0.00000
1992,8,11,299.88998,26.739984130859398,0.14000,0.00000
1992,8,12,299.88000,26.730004882812523,0.14000,0.00000
1992,8,13,299.88000,26.730004882812523,0.14000,0.00000
1992,8,14,299.91000,26.760003662109398,0.15000,0.00000
1992,8,15,300.22000,27.070001220703148,0.15000,0.00000
1992,8,16,300.19000,27.040002441406273,0.14000,0.00000
1992,8,17,300.00998,26.859979248046898,0.14000,0.00000
1992,8,18,299.56000,26.409997558593773,0.14000,0.00000
1992,8,19,299.62000,26.469995117187523,0.14000,0.00000
1992,8,20,299.82001,26.670007324218773,0.14000,0.00000
1992,8,21,299.91998,26.769982910156273,0.14000,0.00000
1992,8,22,300.00998,26.859979248046898,0.14000,0.00000
1992,8,23,300.09000,26.939996337890648,0.15000,0.00000
1992,8,24,299.98999,26.839990234375023,0.14000,0.00000
1992,8,25,300.10001,26.950006103515648,0.14000,0.00000
1992,8,26,300.17999,27.029992675781273,0.14000,0.00000
1992,8,27,300.29999,27.149987792968773,0.14000,0.00000
1992,8,28,300.35999,27.209985351562523,0.14000,0.00000
1992,8,29,300.35999,27.209985351562523,0.14000,0.00000
1992,8,30,300.41000,27.260003662109398,0.14000,0.00000
1992,8,31,300.20999,27.059991455078148,0.14000,0.00000
1992,9,1,299.81000,26.659997558593773,0.19000,0.00000
1992,9,2,299.91000,26.760003662109398,0.19000,0.00000
1992,9,3,299.98999,26.839990234375023,0.19000,0.00000
1992,9,4,299.89999,26.749993896484398,0.19000,0.00000
1992,9,5,299.87000,26.719995117187523,0.19000,0.00000
1992,9,6,299.82001,26.670007324218773,0.19000,0.00000
1992,9,7,299.73999,26.589990234375023,0.19000,0.00000
1992,9,8,299.79999,26.649987792968773,0.19000,0.00000
1992,9,9,300.12000,26.969995117187523,0.19000,0.00000
1992,9,10,300.28998,27.139978027343773,0.19000,0.00000
1992,9,11,300.32999,27.179986572265648,0.19000,0.00000
1992,9,12,300.42999,27.279992675781273,0.19000,0.00000
1992,9,13,300.39999,27.249993896484398,0.19000,0.00000
1992,9,14,300.26999,27.119989013671898,0.19000,0.00000
1992,9,15,300.23999,27.089990234375023,0.19000,0.00000
1992,9,16,300.22998,27.079980468750023,0.19000,0.00000
1992,9,17,300.25000,27.100000000000023,0.19000,0.00000
1992,9,18,300.19998,27.049981689453148,0.19000,0.00000
1992,9,19,300.03998,26.889978027343773,0.19000,0.00000
1992,9,20,300.16000,27.010003662109398,0.19000,0.00000
1992,9,21,300.19998,27.049981689453148,0.19000,0.00000
1992,9,22,300.19998,27.049981689453148,0.19000,0.00000
1992,9,23,300.19998,27.049981689453148,0.19000,0.00000
1992,9,24,300.17999,27.029992675781273,0.19000,0.00000
1992,9,25,300.04999,26.899987792968773,0.19000,0.00000
1992,9,26,300.04999,26.899987792968773,0.19000,0.00000
1992,9,27,300.57999,27.429986572265648,0.19000,0.00000
1992,9,28,300.59000,27.439996337890648,0.19000,0.00000
1992,9,29,300.54999,27.399987792968773,0.19000,0.00000
1992,9,30,300.57001,27.420007324218773,0.19000,0.00000
1992,10,1,300.60001,27.450006103515648,0.19000,0.00000
1992,10,2,300.51999,27.369989013671898,0.19000,0.00000
1992,10,3,300.66998,27.519982910156273,0.19000,0.00000
1992,10,4,300.81000,27.659997558593773,0.19000,0.00000
1992,10,5,301.10999,27.95998535156258,0.19000,0.00000
1992,10,6,301.07001,27.920007324218773,0.19000,0.00000
1992,10,7,300.88998,27.739984130859398,0.19000,0.00000
1992,10,8,300.98999,27.839990234375023,0.19000,0.00000
1992,10,9,301.16998,28.019982910156273,0.19000,0.00000
1992,10,10,301.16998,28.019982910156273,0.19000,0.00000
1992,10,11,301.57001,28.420007324218773,0.19000,0.00000
1992,10,12,301.76999,28.619989013671898,0.19000,0.00000
1992,10,13,301.78998,28.639978027343773,0.19000,0.00000
1992,10,14,301.88998,28.739984130859398,0.19000,0.00000
1992,10,15,301.94000,28.790002441406273,0.20000,0.00000
1992,10,16,301.60001,28.450006103515648,0.19000,0.00000
1992,10,17,301.20999,28.059991455078148,0.19000,0.00000
1992,10,18,301.19998,28.049981689453148,0.19000,0.00000
1992,10,19,301.16998,28.019982910156273,0.19000,0.00000
1992,10,20,301.20999,28.059991455078148,0.19000,0.00000
1992,10,21,301.69998,28.549981689453148,0.19000,0.00000
1992,10,22,301.73999,28.589990234375023,0.19000,0.00000
1992,10,23,301.76999,28.619989013671898,0.19000,0.00000
1992,10,24,302.32001,29.170007324218773,0.19000,0.00000
1992,10,25,302.28000,29.129998779296898,0.19000,0.00000
1992,10,26,302.25998,29.109979248046898,0.19000,0.00000
1992,10,27,301.95999,28.809991455078148,0.19000,0.00000
1992,10,28,301.85001,28.700006103515648,0.19000,0.00000
1992,10,29,301.79999,28.649987792968773,0.19000,0.00000
1992,10,30,302.10999,28.959985351562523,0.19000,0.00000
1992,10,31,302.00998,28.859979248046898,0.19000,0.00000
1992,11,1,301.89999,28.749993896484398,0.19000,0.00000
1992,11,2,302.07999,28.929986572265648,0.19000,0.00000
1992,11,3,302.57999,29.429986572265648,0.19000,0.00000
1992,11,4,302.78000,29.629998779296898,0.19000,0.00000
1992,11,5,303.04999,29.899987792968773,0.19000,0.00000
1992,11,6,303.47000,30.320001220703148,0.19000,0.00000
1992,11,7,303.41000,30.260003662109398,0.19000,0.00000
1992,11,8,303.29999,30.149987792968773,0.19000,0.00000
1992,11,9,302.84000,29.689996337890648,0.19000,0.00000
1992,11,10,302.78998,29.639978027343773,0.19000,0.00000
1992,11,11,302.75000,29.600000000000023,0.19000,0.00000
1992,11,12,302.60999,29.459985351562523,0.19000,0.00000
1992,11,13,302.44998,29.299981689453148,0.19000,0.00000
1992,11,14,302.50000,29.35000000000008,0.19000,0.00000
1992,11,15,302.73999,29.589990234375023,0.19000,0.00000
1992,11,16,302.95999,29.809991455078148,0.19000,0.00000
1992,11,17,303.03000,29.879998779296898,0.21000,0.00000
1992,11,18,302.66000,29.510003662109398,0.19000,0.00000
1992,11,19,302.57999,29.429986572265648,0.21000,0.00000
1992,11,20,302.53000,29.379998779296898,0.19000,0.00000
1992,11,21,302.50000,29.35000000000008,0.19000,0.00000
1992,11,22,302.41998,29.269982910156273,0.19000,0.00000
1992,11,23,302.31000,29.15999755859383,0.19000,0.00000
1992,11,24,302.38998,29.239984130859398,0.19000,0.00000
1992,11,25,302.41998,29.269982910156273,0.19000,0.00000
1992,11,26,302.41998,29.269982910156273,0.26000,0.00000
1992,11,27,303.35001,30.200006103515648,0.24000,0.00000
1992,11,28,303.38998,30.239984130859398,0.19000,0.00000
1992,11,29,303.29999,30.149987792968773,0.19000,0.00000
1992,11,30,303.04999,29.899987792968773,0.25000,0.00000
1992,12,1,302.67999,29.529992675781273,0.26000,0.00000
1992,12,2,302.75000,29.600000000000023,0.26000,0.00000
1992,12,3,302.75000,29.600000000000023,0.25000,0.00000
1992,12,4,302.82999,29.679986572265648,0.32000,0.00000
1992,12,5,302.41000,29.260003662109398,0.33000,0.00000
1992,12,6,302.16000,29.010003662109398,0.33000,0.00000
1992,12,7,301.91998,28.769982910156273,0.28000,0.00000
1992,12,8,301.82999,28.679986572265648,0.26000,0.00000
1992,12,9,301.82999,28.679986572265648,0.27000,0.00000
1992,12,10,301.75000,28.600000000000023,0.40000,0.00000
1992,12,11,302.10999,28.959985351562523,0.26000,0.00000
1992,12,12,302.17999,29.029992675781273,0.25000,0.00000
1992,12,13,302.23999,29.089990234375023,0.27000,0.00000
1992,12,14,302.23999,29.089990234375023,0.26000,0.00000
1992,12,15,301.48999,28.339990234375023,0.26000,0.00000
1992,12,16,301.20999,28.059991455078148,0.26000,0.00000
1992,12,17,301.04999,27.899987792968773,0.26000,0.00000
1992,12,18,301.03998,27.889978027343773,0.35000,0.00000
1992,12,19,301.00000,27.850000000000023,0.45000,0.00000
1992,12,20,301.42999,28.279992675781273,0.28000,0.00000
1992,12,21,301.50000,28.350000000000023,0.25000,0.00000
1992,12,22,301.57001,28.420007324218773,0.26000,0.00000
1992,12,23,301.63000,28.480004882812523,0.33000,0.00000
1992,12,24,301.57001,28.420007324218773,0.26000,0.00000
1992,12,25,301.82999,28.679986572265648,0.26000,0.00000
1992,12,26,301.23999,28.089990234375023,0.27000,0.00000
1992,12,27,301.06000,27.909997558593773,0.26000,0.00000
1992,12,28,301.04999,27.899987792968773,0.26000,0.00000
1992,12,29,301.22998,28.079980468750023,0.26000,0.00000
1992,12,30,301.50998,28.359979248046898,0.25000,0.00000
1992,12,31,301.70999,28.559991455078205,0.26000,0.00000
1993,1,1,301.73999,28.589990234375023,0.25000,0.00000
1993,1,2,301.69000,28.540002441406273,0.25000,0.00000
1993,1,3,301.63998,28.489984130859398,0.25000,0.00000
1993,1,4,301.48999,28.339990234375023,0.26000,0.00000
1993,1,5,301.56000,28.409997558593773,0.26000,0.00000
1993,1,6,301.67999,28.529992675781273,0.26000,0.00000
1993,1,7,301.89999,28.749993896484398,0.27000,0.00000
1993,1,8,301.97000,28.820001220703148,0.26000,0.00000
1993,1,9,301.92999,28.779992675781273,0.25000,0.00000
1993,1,10,302.19000,29.040002441406273,0.26000,0.00000
1993,1,11,302.29999,29.149987792968773,0.26000,0.00000
1993,1,12,302.38000,29.230004882812523,0.26000,0.00000
1993,1,13,302.45999,29.309991455078148,0.26000,0.00000
1993,1,14,302.73999,29.589990234375023,0.26000,0.00000
1993,1,15,303.32999,30.179986572265648,0.26000,0.00000
1993,1,16,303.47000,30.320001220703148,0.25000,0.00000
1993,1,17,303.41000,30.260003662109398,0.25000,0.00000
1993,1,18,303.28998,30.139978027343773,0.25000,0.00000
1993,1,19,302.69000,29.540002441406273,0.34000,0.00000
1993,1,20,302.64999,29.499993896484398,0.29000,0.00000
1993,1,21,302.62000,29.469995117187523,0.67000,0.00000
1993,1,22,302.70999,29.559991455078148,0.74000,0.00000
1993,1,23,302.70999,29.559991455078148,0.74000,0.00000
1993,1,24,302.69000,29.540002441406273,0.76000,0.00000
1993,1,25,301.32001,28.170007324218773,0.51000,0.00000
1993,1,26,300.87000,27.719995117187523,0.39000,0.00000
1993,1,27,300.84000,27.689996337890648,0.47000,0.00000
1993,1,28,300.70999,27.559991455078148,0.62000,0.00000
1993,1,29,300.72998,27.579980468749966,0.61000,0.00000
1993,1,30,300.78998,27.639978027343773,0.65000,0.00000
1993,1,31,300.82999,27.679986572265648,0.69000,0.00000
1993,2,1,300.98999,27.839990234375023,0.72000,0.00000
1993,2,2,301.19998,28.049981689453148,0.74000,0.00000
1993,2,3,300.28998,27.139978027343773,0.31000,0.00000
1993,2,4,300.22000,27.070001220703148,0.31000,0.00000
1993,2,5,301.12000,27.969995117187523,0.30000,0.00000
1993,2,6,301.25998,28.109979248046898,0.25000,0.00000
1993,2,7,301.16000,28.010003662109398,0.25000,0.00000
1993,2,8,301.00998,27.859979248046898,0.25000,0.00000
1993,2,9,300.44998,27.299981689453148,0.26000,0.00000
1993,2,10,300.50000,27.350000000000023,0.25000,0.00000
1993,2,11,300.50000,27.350000000000023,0.26000,0.00000
1993,2,12,300.72000,27.570001220703148,0.25000,0.00000
1993,2,13,300.82999,27.679986572265648,0.25000,0.00000
1993,2,14,300.91000,27.760003662109398,0.25000,0.00000
1993,2,15,300.88998,27.739984130859398,0.26000,0.00000
1993,2,16,300.95999,27.809991455078148,0.27000,0.00000
1993,2,17,300.75998,27.609979248046898,0.26000,0.00000
1993,2,18,300.88000,27.730004882812523,0.26000,0.00000
1993,2,19,300.95999,27.809991455078148,0.25000,0.00000
1993,2,20,301.04999,27.899987792968773,0.25000,0.00000
1993,2,21,301.28000,28.129998779296898,0.70000,0.00000
1993,2,22,301.13998,27.989984130859398,0.62000,0.00000
1993,2,23,301.00000,27.850000000000023,0.58000,0.00000
1993,2,24,300.94998,27.799981689453148,0.35000,0.00000
1993,2,25,300.72998,27.579980468749966,0.25000,0.00000
1993,2,26,300.70999,27.559991455078148,0.25000,0.00000
1993,2,27,300.76999,27.619989013671898,0.25000,0.00000
1993,2,28,300.82999,27.679986572265648,0.25000,0.00000
1993,3,1,300.78000,27.629998779296898,0.19000,0.00000
1993,3,2,301.53000,28.379998779296898,0.19000,0.00000
1993,3,3,301.85999,28.709985351562523,0.19000,0.00000
1993,3,4,302.12000,28.969995117187466,0.19000,0.00000
1993,3,5,302.35999,29.209985351562523,0.19000,0.00000
1993,3,6,302.48999,29.339990234375023,0.19000,0.00000
1993,3,7,302.37000,29.219995117187523,0.19000,0.00000
1993,3,8,302.25998,29.109979248046898,0.19000,0.00000
1993,3,9,302.29999,29.149987792968773,0.19000,0.00000
1993,3,10,303.20999,30.059991455078148,0.19000,0.00000
1993,3,11,303.12000,29.969995117187523,0.19000,0.00000
1993,3,12,302.91000,29.76000366210934,0.19000,0.00000
1993,3,13,302.84000,29.689996337890648,0.19000,0.00000
1993,3,14,302.85999,29.709985351562523,0.19000,0.00000
1993,3,15,302.88998,29.739984130859398,0.19000,0.00000
1993,3,16,302.84000,29.689996337890648,0.19000,0.00000
1993,3,17,302.82999,29.679986572265648,0.19000,0.00000
1993,3,18,302.78000,29.629998779296898,0.19000,0.00000
1993,3,19,302.66000,29.510003662109398,0.19000,0.00000
1993,3,20,302.84000,29.689996337890648,0.19000,0.00000
1993,3,21,302.85999,29.709985351562523,0.19000,0.00000
1993,3,22,302.97000,29.820001220703148,0.19000,0.00000
1993,3,23,303.04999,29.899987792968773,0.19000,0.00000
1993,3,24,303.06000,29.909997558593773,0.19000,0.00000
1993,3,25,302.94998,29.799981689453148,0.19000,0.00000
1993,3,26,302.92999,29.779992675781273,0.19000,0.00000
1993,3,27,302.89999,29.749993896484398,0.19000,0.00000
1993,3,28,303.10999,29.959985351562523,0.19000,0.00000
1993,3,29,303.32999,30.179986572265648,0.19000,0.00000
1993,3,30,303.37000,30.219995117187523,0.19000,0.00000
1993,3,31,303.39999,30.249993896484398,0.19000,0.00000
1993,4,1,303.32001,30.170007324218773,0.19000,0.00000
1993,4,2,303.22000,30.070001220703148,0.19000,0.00000
1993,4,3,303.16000,30.010003662109398,0.19000,0.00000
1993,4,4,304.26999,31.119989013671898,0.19000,0.00000
1993,4,5,304.42999,31.279992675781273,0.19000,0.00000
1993,4,6,304.22000,31.070001220703148,0.19000,0.00000
1993,4,7,303.50000,30.350000000000023,0.19000,0.00000
1993,4,8,303.42999,30.279992675781273,0.19000,0.00000
1993,4,9,303.37000,30.219995117187523,0.19000,0.00000
1993,4,10,303.53998,30.389978027343773,0.19000,0.00000
1993,4,11,303.44998,30.299981689453148,0.19000,0.00000
1993,4,12,303.32999,30.179986572265648,0.19000,0.00000
1993,4,13,303.28000,30.129998779296898,0.19000,0.00000
1993,4,14,303.20999,30.059991455078148,0.19000,0.00000
1993,4,15,303.19000,30.040002441406273,0.19000,0.00000
1993,4,16,303.19998,30.049981689453148,0.19000,0.00000
1993,4,17,303.22000,30.070001220703148,0.19000,0.00000
1993,4,18,302.97998,29.829980468750023,0.19000,0.00000
1993,4,19,302.87000,29.719995117187523,0.19000,0.00000
1993,4,20,303.00000,29.850000000000023,0.19000,0.00000
1993,4,21,303.00000,29.850000000000023,0.19000,0.00000
1993,4,22,303.01999,29.869989013671898,0.19000,0.00000
1993,4,23,303.04999,29.899987792968773,0.19000,0.00000
1993,4,24,303.07001,29.920007324218773,0.19000,0.00000
1993,4,25,303.13000,29.980004882812523,0.19000,0.00000
1993,4,26,303.12000,29.969995117187523,0.19000,0.00000
1993,4,27,303.10999,29.959985351562523,0.20000,0.00000
